CCN,Hospital,Address,City,County,State,Zip,Latitude,Longitude
'310039','RARITAN BAY MEDICAL CENTER','530 NEW BRUNSWICK AVE','PERTH AMBOY','MIDDLESEX','NJ','8861',40.51888787,-74.28148146
'310010','UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO','ONE-FIVE PLAINSBORO ROAD','PLAINSBORO','MIDDLESEX','NJ','8536',40.33405253,-74.59584884
'310111','CENTRASTATE MEDICAL CENTER','901 WEST MAIN STREET','FREEHOLD','MONMOUTH','NJ','7728',40.23612488,-74.31130664
'310112','BAYSHORE COMMUNITY HOSPITAL','727 N BEERS ST','HOLMDEL','MONMOUTH','NJ','7733',40.4042451,-74.19334409
'310075','MONMOUTH MEDICAL CENTER','300 SECOND AVENUE','LONG BRANCH','MONMOUTH','NJ','7740',40.29546739,-73.98364493
'310073','JERSEY SHORE UNIVERSITY MEDICAL CENTER','1945 RTE 33','NEPTUNE','MONMOUTH','NJ','7754',40.20731395,-74.04211076
'310034','RIVERVIEW MEDICAL CENTER','ONE RIVERVIEW PLAZA','RED BANK','MONMOUTH','NJ','7701',40.35323008,-74.06422093
'310050','SAINT CLARE'S HOSPITAL','25 POCONO ROAD','DENVILLE','MORRIS','NJ','7834',40.89438776,-74.46499107
'310015','MORRISTOWN MEDICAL CENTER','100 MADISON AVE','MORRISTOWN','MORRIS','NJ','7962',40.78806803,-74.46562741
'310017','CHILTON MEDICAL CENTER','97 WEST PARKWAY','POMPTON PLAINS','MORRIS','NJ','7444',40.95866895,-74.30787399
'310052','OCEAN MEDICAL CENTER','425 JACK MARTIN BLVD','BRICK','OCEAN','NJ','8724',40.07833487,-74.12976464
'310084','MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS','600 RIVER AVE','LAKEWOOD','OCEAN','NJ','8701',40.07389628,-74.21742563
'310113','SOUTHERN OCEAN MEDICAL CENTER','1140 RT 72 W','MANAHAWKIN','OCEAN','NJ','8050',39.71985999,-74.28582508
'310041','COMMUNITY MEDICAL CENTER','99 RT 37 WEST','TOMS RIVER','OCEAN','NJ','8755',39.96540318,-74.21643467
'310006',"'ST MARY'S HOSPITAL, PASSAIC'",'350 BOULEVARD','PASSAIC','PASSAIC','NJ','7055',40.85832319,-74.13723244
'310019','ST JOSEPH'S REGIONAL MEDICAL CENTER','703 MAIN ST','PATERSON','PASSAIC','NJ','7503',40.90145927,-74.16578671
'310069','INSPIRA MEDICAL CENTER ELMER','501 WEST FRONT STREET','ELMER','SALEM','NJ','8318',39.58811616,-75.17948992
'310091','MEMORIAL HOSPITAL OF SALEM COUNTY','310 WOODSTOWN ROAD','SALEM','SALEM','NJ','8079',39.59382074,-75.4455261
'310048','ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET','110 REHILL AVE','SOMERVILLE','SOMERSET','NJ','8876',40.56838073,-74.59578658
'310028','NEWTON MEDICAL CENTER','175 HIGH ST','NEWTON','SUSSEX','NJ','7860',41.05561618,-74.76507407
'310027','TRINITAS REGIONAL MEDICAL CENTER','225 WILLIAMSON STREET','ELIZABETH','UNION','NJ','7207',40.65953942,-74.21441777
'310024','ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY','865 STONE ST','RAHWAY','UNION','NJ','7065',40.6120476,-74.29029708
'310051','OVERLOOK MEDICAL CENTER','99 BEAUVOIR AVENUE','SUMMIT','UNION','NJ','7902',40.71234444,-74.35404843
'310115','HACKETTSTOWN REGIONAL MEDICAL CENTER','651 WILLOW GROVE ST','HACKETTSTOWN','WARREN','NJ','7840',40.86044384,-74.81518104
'310060','ST LUKE'S WARREN HOSPITAL','185 ROSEBERRY ST','PHILLIPSBURG','WARREN','NJ','8865',40.70133792,-75.17941156
'320009','LOVELACE MEDICAL CENTER','601 DR MARTIN LUTHER KING JR AVE NE','ALBUQUERQUE','BERNALILLO','NM','87102',35.08571825,-106.6403939
'320074','LOVELACE WESTSIDE HOSPITAL','10501 GOLF COURSE ROAD NW','ALBUQUERQUE','BERNALILLO','NM','87114',35.20723173,-106.6757744
'320017','LOVELACE WOMEN'S HOSPITAL','4701 MONTGOMERY BOULEVARD NE','ALBUQUERQUE','BERNALILLO','NM','87109',35.13107857,-106.590191
'320021','PRESBYTERIAN HOSPITAL','1100 CENTRAL AVENUE SE','ALBUQUERQUE','BERNALILLO','NM','87106',35.08227368,-106.6345941
'320001','UNM HOSPITAL','2211 LOMAS BOULEVARD NE','ALBUQUERQUE','BERNALILLO','NM','87106',35.08756841,-106.6174908
'32005F','VA NEW MEXICO HEALTHCARE SYSTEM','1501 SAN PEDRO DRIVE SE','ALBUQUERQUE','BERNALILLO','NM','87108',35.09201968,-106.5775642
'320006','EASTERN NEW MEXICO MEDICAL CENTER','405 W COUNTRY CLUB ROAD','ROSWELL','CHAVES','NM','88201',33.42332779,-104.5284707
'320086','LOVELACE REGIONAL HOSPITAL - ROSWELL','117 EAST 19TH STREET','ROSWELL','CHAVES','NM','88201',33.41599652,-104.5207494
'321308','CIBOLA GENERAL HOSPITAL','1016 E ROOSEVELT AVENUE','GRANTS','CIBOLA','NM','87020',35.16119758,-107.8272558
'320070','DHHS USPHS INDIAN HEALTH SERVICES','EXIT #102 OFF I-40 1/2 MILE SOUTH','SAN FIDEL','CIBOLA','NM','87049',35.08237013,-107.5986686
'321307','MINERS' COLFAX MEDICAL CENTER','203 HOSPITAL DRIVE','RATON','COLFAX','NM','87740',36.862684,-104.4433598
'320022','PLAINS REGIONAL MEDICAL CENTER',"'2100 N MARTIN LUTHER KING, JR, BLVD'",'CLOVIS','CURRY','NM','88101',34.41941189,-103.23176
'320018','MEMORIAL MEDICAL CENTER INC','2450 SOUTH TELSHOR BLVD','LAS CRUCES','DONA ANA','NM','88011',32.2917678,-106.735
'320085','MOUNTAIN VIEW REGIONAL MEDICAL CENTER','4311 EAST LOHMAN AVENUE','LAS CRUCES','DONA ANA','NM','88011',32.32190078,-106.7290432
'320030','ARTESIA GENERAL HOSPITAL','702 N 13TH STREET','ARTESIA','EDDY','NM','88210',32.83552003,-104.4127332
'320063','CARLSBAD MEDICAL CENTER','2430 WEST PIERCE STREET','CARLSBAD','EDDY','NM','88220',32.44161022,-104.2583395
'320016','GILA REGIONAL MEDICAL CENTER','1313 E 32ND ST','SILVER CITY','GRANT','NM','88061',32.79560734,-108.261882
'320067','GUADALUPE COUNTY HOSPITAL',"'117 CAMINO DE VIDA, SUITE 100'",'SANTA ROSA','GUADALUPE','NM','88435',34.92933961,-104.6931805
'320065','LEA REGIONAL MEDICAL CENTER','5419 N LOVINGTON HIGHWAY','HOBBS','LEA','NM','88240',32.76092339,-103.1811204
'321305','NOR-LEA HOSPITAL DISTRICT','1600 NORTH MAIN','LOVINGTON','LEA','NM','88260',32.96248466,-103.3482166
'321306','LINCOLN COUNTY MEDICAL CENTER','211 SUDDERTH DRIVE','RUIDOSO','LINCOLN','NM','88345',33.32305392,-105.6308057
'320033','LOS ALAMOS MEDICAL CENTER','3917 WEST ROAD','LOS ALAMOS','LOS ALAMOS','NM','87544',35.88215516,-106.3197346
'321309','MIMBRES MEMORIAL HOSPITAL','900 W ASH','DEMING','LUNA','NM','88031',32.26129026,-107.7675462
'320062','CROWNPOINT HEALTHCARE FACILITY','JUNCTION OF HWY 371','CROWNPOINT','MCKINLEY','NM','87313',35.67779314,-108.1531286
'320061','GALLUP INDIAN MEDICAL CENTER','516 E NIZHONI BLVD','GALLUP','MCKINLEY','NM','87301',35.50841576,-108.730305
'320038','REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES','1901 RED ROCK DRIVE','GALLUP','MCKINLEY','NM','87301',35.50740055,-108.7272159
'320060','ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER','ROUTE 301 NORTH B STREET','ZUNI','MCKINLEY','NM','87327',35.07983908,-108.7769511
'320004','GERALD CHAMPION REGIONAL MEDICAL CENTER','2669 NORTH SCENIC DRIVE','ALAMOGORDO','OTERO','NM','88310',32.92665976,-105.9337314
'320058','MESCALERO PHS INDIAN HOSPITAL','P O BOX 210','MESCALERO','OTERO','NM','88340',33.15641138,-105.7860586
'321302','DR DAN C TRIGG MEMORIAL HOSPITAL','301 EAST MIEL DE LUNA AVENUE','TUCUMCARI','QUAY','NM','88401',35.15636412,-103.7244087
'320011','PRESBYTERIAN ESPANOLA HOSPITAL','1010 SPRUCE STREET','ESPANOLA','RIO ARRIBA','NM','87532',35.99708427,-106.0863237
'320084','ROOSEVELT GENERAL HOSPITAL','42121 US HIGHWAY 70','PORTALES','ROOSEVELT','NM','88130',34.17013027,-103.3620755
'320005','SAN JUAN REGIONAL MEDICAL CENTER','801 WEST MAPLE STREET','FARMINGTON','SAN JUAN','NM','87401',36.7242937,-108.2157011
'320059','NORTHERN NAVAJO MEDICAL CENTER','US HWY 491 NORTH','SHIPROCK','SAN JUAN','NM','87420',36.90655082,-108.7189638
'320003','ALTA VISTA REGIONAL HOSPITAL','104 LEGION DRIVE','LAS VEGAS','SAN MIGUEL','NM','87701',35.62183807,-105.2107163
'320089','UNM SANDOVAL REGIONAL MEDICAL CENTER','3001 BROADMOOR BLVD NE','RIO RANCHO','SANDOVAL','NM','87144',35.30723271,-106.6770012
'320057','SANTA FE PHS INDIAN HOSPITAL','1700 CERRILLOS ROAD','SANTA FE','SANTA FE','NM','87501',35.66683291,-105.9697179
'320002','ST VINCENT HOSPITAL','455 ST MICHAEL'S DRIVE','SANTA FE','SANTA FE','NM','87505',35.65753057,-105.9460108
'321300','SIERRA VISTA HOSPITAL','800 E NINTH AVENUE','T OR C','SIERRA','NM','87901',,
'321301','SOCORRO GENERAL HOSPITAL','1202 HIGHWAY 60 WEST','SOCORRO','SOCORRO','NM','87801',34.03713171,-106.9130495
'320013','HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS','1397 WEIMER ROAD','TAOS','TAOS','NM','87571',36.36747181,-105.5775398
'321304','UNION COUNTY GENERAL HOSPITAL','300 WILSON STREET','CLAYTON','UNION','NM','88415',36.4551395,-103.1933744
'290019','CARSON TAHOE REGIONAL MEDICAL CENTER','1600 MEDICAL PARKWAY','CARSON CITY','CARSON CITY','NV','89703',39.20365876,-119.7857025
'290051','SIERRA SURGERY HOSPITAL','1400 MEDICAL PKWY','CARSON CITY','CARSON CITY','NV','89703',39.19992327,-119.7850737
'290049','RENOWN SOUTH MEADOWS MEDICAL CENTER','10101 DOUBLE R BLVD','RENO','CARSON CITY','NV','89521',39.435811,-119.7584226
'290006','BANNER CHURCHILL COMMUNITY HOSPITAL','801 EAST WILLIAMS AVENUE','FALLON','CHURCHILL','NV','89406',39.47490792,-118.7673289
'291309','BOULDER CITY HOSPITAL','901 ADAMS BLVD','BOULDER CITY','CLARK','NV','89005',35.96835304,-114.8428391
'290012','ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS','102 E LAKE MEAD DR','HENDERSON','CLARK','NV','89015',36.0386745,-114.983497
'290045','ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS','3001 ST ROSE PARKWAY','HENDERSON','CLARK','NV','89052',36.00665719,-115.1147626
'290054','CENTENNIAL HILLS HOSPITAL MEDICAL CENTER','6900 N DURANGO DR','LAS VEGAS','CLARK','NV','89149',36.28602152,-115.2878007
'290022','DESERT SPRINGS HOSPITAL','2075 EAST FLAMINGO ROAD','LAS VEGAS','CLARK','NV','89119',36.11456263,-115.1240293
'290042','HARMON HOSPITAL','2170 EAST HARMON AVENUE','LAS VEGAS','CLARK','NV','89119',36.10744357,-115.1241656
'290039','MOUNTAINVIEW HOSPITAL','3100 N TENAYA WAY','LAS VEGAS','CLARK','NV','89128',36.21686407,-115.2512682
'290047','SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER','9300 WEST SUNSET RD','LAS VEGAS','CLARK','NV','89148',36.07026776,-115.2961802
'290046','SPRING VALLEY HOSPITAL MEDICAL CENTER','5400 SOUTH RAINBOW BLVD','LAS VEGAS','CLARK','NV','89118',36.09136143,-115.2428952
'290053','ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS','8280 W WARM SPRINGS ROAD','LAS VEGAS','CLARK','NV','89113',36.05555773,-115.2734595
'290041','SUMMERLIN HOSPITAL MEDICAL CENTER','657 TOWN CENTER DRIVE','LAS VEGAS','CLARK','NV','89144',36.17946605,-115.3161227
'290003','SUNRISE HOSPITAL AND MEDICAL CENTER','3186 S MARYLAND PKWY','LAS VEGAS','CLARK','NV','89109',36.13186068,-115.1368657
'290007','UMC OF SOUTHERN NEVADA','1800 W CHARLESTON BLVD','LAS VEGAS','CLARK','NV','89102',36.15897781,-115.1674802
'290021','VALLEY HOSPITAL MEDICAL CENTER','620 SHADOW LANE','LAS VEGAS','CLARK','NV','89106',36.16381,-115.165463
'291307','MESA VIEW REGIONAL HOSPITAL','1299 BERTHA HOWE AVENUE','MESQUITE','CLARK','NV','89027',36.80878822,-114.1147352
'290005','NORTH VISTA HOSPITAL','1409 EAST LAKE MEAD BLVD','NORTH LAS VEGAS','CLARK','NV','89030',36.19578351,-115.1234785
'291306','CARSON VALLEY MEDICAL CENTER','1107 HIGHWAY 395','GARDNERVILLE','DOUGLAS','NV','89410',38.91892388,-119.7201115
'290008','NORTHEASTERN NEVADA REGIONAL HOSPITAL','2001 ERRECART BLVD','ELKO','ELKO','NV','89801',40.82250036,-115.7290844
'291308','HUMBOLDT GENERAL HOSPITAL','118 EAST HASKELL STREET','WINNEMUCCA','HUMBOLDT','NV','89445',40.97165171,-117.7283336
'291303','BATTLE MOUNTAIN GENERAL HOSPITAL','535 SOUTH HUMBOLDT STREET','BATTE MTN','LANDER','NV','89820',40.64055811,-116.9389137
'291312','GROVER C DILS MEDICAL CENTER',"'700 N SPRING ST, BOX 1010-C-ADM BLDG'",'CALIENTE','LINCOLN','NV','89008',37.62220585,-114.5118542
'291300','MOUNT GRANT GENERAL HOSPITAL','FIRST AND A STREETS','HAWTHORNE','MINERAL','NV','89415',38.51817301,-118.6283992
'291311','DESERT VIEW REGIONAL MEDICAL CENTER','360 SOUTH LOLA LANE','PAHRUMP','NYE','NV','89048',36.21431105,-116.0233933
'290020','NYE REGIONAL MEDICAL CENTER','825 ERIE MAIN ST (AKA SOUTH MAIN)','TONOPAH','NYE','NV','89049',38.06549137,-117.2319257
'291304','PERSHING GENERAL HOSPITAL','855 6TH STREET/PO BOX 661','LOVELOCK','PERSHING','NV','89419',40.17659339,-118.481979
'291301','INCLINE VILLAGE HEALTH CENTER','880 ALDER STREET','INCLINE VILLAGE','WASHOE','NV','89451',39.25091817,-119.954269
'290001','RENOWN REGIONAL MEDICAL CENTER','1155 MILL STREET','RENO','WASHOE','NV','89502',39.52420715,-119.7954189
'290009','SAINT MARY'S REGIONAL MEDICAL CENTER','235 W 6TH ST','RENO','WASHOE','NV','89503',39.53164743,-119.8182352
'29002F','VA SIERRA NEVADA HEALTHCARE SYSTEM','1000 LOCUST STREET','RENO','WASHOE','NV','89502',39.51633015,-119.8005143
'290032','NORTHERN NEVADA MEDICAL CENTER','2375 PRATER WAY','SPARKS','WASHOE','NV','89434',39.53604249,-119.7748628
'291302','WILLIAM BEE RIRIE HOSPITAL','1500 AVENUE H','ELY','WHITE PINE','NV','89301',39.25594862,-114.86032
'330013','ALBANY MEDICAL CENTER HOSPITAL','43 NEW SCOTLAND AVENUE','ALBANY','ALBANY','NY','12208',42.65322139,-73.77398809
'330003','ALBANY MEMORIAL HOSPITAL','600 NORTHERN BOULEVARD','ALBANY','ALBANY','NY','12204',42.67457559,-73.74902192
'33009F','ALBANY VA MEDICAL CENTER','113 HOLLAND AVENUE','ALBANY','ALBANY','NY','12208',42.65140884,-73.77623285
'330057','ST PETER'S HOSPITAL','315 SOUTH MANNING BOULEVARD','ALBANY','ALBANY','NY','12208',42.65777071,-73.80378411
'331301',"'CUBA MEMORIAL HOSPITAL, INC'",'140 WEST MAIN STREET','CUBA','ALLEGANY','NY','14727',42.21321232,-78.28848222
'330096','JONES MEMORIAL HOSPITAL','191 NORTH MAIN STREET','WELLSVILLE','ALLEGANY','NY','14895',42.12292413,-77.94995565
'33016F','BRONX VA MEDICAL CENTER','130 WEST KINGSBRIDGE ROAD','BRONX','BRONX','NY','10468',40.86908966,-73.90312889
'330009','BRONX-LEBANON HOSPITAL CENTER','1276 FULTON AVENUE','BRONX','BRONX','NY','10456',40.83164256,-73.90378374
'330127','JACOBI MEDICAL CENTER','1400 PELHAM PARKWAY SOUTH','BRONX','BRONX','NY','10461',40.85739375,-73.8464727
'330080','LINCOLN MEDICAL & MENTAL HEALTH CENTER','234 EAST 149TH STREET','BRONX','BRONX','NY','10451',40.81772107,-73.9240741
'330059','MONTEFIORE MEDICAL CENTER','111 EAST 210TH STREET','BRONX','BRONX','NY','10467',40.87984827,-73.88018501
'330385','NORTH CENTRAL BRONX HOSPITAL','3424 KOSSUTH AVENUE & 210TH STREET','BRONX','BRONX','NY','10467',40.82600084,-73.92308767
'330399','ST BARNABAS HOSPITAL','4422 THIRD AVENUE','BRONX','BRONX','NY','10457',40.85355896,-73.89137712
'330011',"'OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC'",'169 RIVERSIDE DRIVE','BINGHAMTON','BROOME','NY','13905',42.09269286,-75.93587651
'330394',"'UNITED HEALTH SERVICES HOSPITALS, INC'",'33-57 HARRISON STREET','JOHNSON CITY','BROOME','NY','13790',42.11504826,-75.95916022
'330132','TLC HEALTH NETWORK','100 MEMORIAL DRIVE','GOWANDA','CATTARAUGUS','NY','14070',42.46330933,-78.94291722
'330103','OLEAN GENERAL HOSPITAL','515 MAIN STREET','OLEAN','CATTARAUGUS','NY','14760',42.08982368,-78.4268125
'330235','AUBURN COMMUNITY HOSPITAL','17 LANSING STREET','AUBURN','CAYUGA','NY','13021',42.94080685,-76.56374104
'330229','BROOKS MEMORIAL HOSPITAL','529 CENTRAL AVENUE','DUNKIRK','CHAUTAUQUA','NY','14048',42.48032968,-79.33369516
'330239','WOMAN'S CHRISTIAN ASSOCIATION','207 FOOTE AVENUE','JAMESTOWN','CHAUTAUQUA','NY','14701',42.09149795,-79.23295577
'330166',"'WESTFIELD MEMORIAL HOSPITAL, INC'",'189 EAST MAIN STREET','WESTFIELD','CHAUTAUQUA','NY','14787',42.32822388,-79.56900724
'330090','ARNOT OGDEN MEDICAL CENTER','600 ROE AVENUE','ELMIRA','CHEMUNG','NY','14905',42.09926663,-76.82677702
'330108',"'ST JOSEPH'S HOSPITAL, INC'",'555 ST JOSEPH'S BLVD','ELMIRA','CHEMUNG','NY','14902',42.09041058,-76.79880861
'330033',"'CHENANGO MEMORIAL HOSPITAL, INC'",'179 NORTH BROAD STREET','NORWICH','CHENANGO','NY','13815',42.54177281,-75.52474696
'330250','CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR','75 BEEKMAN STREET','PLATTSBURGH','CLINTON','NY','12901',44.70013377,-73.4666979
'330094','COLUMBIA MEMORIAL HOSPITAL','71 PROSPECT AVENUE','HUDSON','COLUMBIA','NY','12534',42.24579655,-73.77788773
'330175',"'CORTLAND REGIONAL MEDICAL CENTER, INC'",'134 HOMER AVENUE','CORTLAND','CORTLAND','NY','13045',42.60889668,-76.18616825
'331305','O'CONNOR HOSPITAL','460 ANDES ROAD','DELHI','DELAWARE','NY','13753',42.26832251,-74.9156531
'331304','MARGARETVILLE MEMORIAL HOSPITAL','42084 STATE HIGHWAY 28','MARGARETVILLE','DELAWARE','NY','12455',42.14764779,-74.64261238
'331312',"'DELAWARE VALLEY HOSPITAL, INC'",'1 TITUS PLACE','WALTON','DELAWARE','NY','13856',42.16445582,-75.12854754
'330067','ST FRANCIS HOSPITAL','241 NORTH ROAD','POUGHKEEPSIE','DUTCHESS','NY','12601',41.71856422,-73.93014622
'330023','VASSAR BROTHERS MEDICAL CENTER','45 READE PLACE','POUGHKEEPSIE','DUTCHESS','NY','12601',41.69448932,-73.93500054
'330049','NORTHERN DUTCHESS HOSPITAL','6511 SPRINGBROOK AVENUE','RHINEBECK','DUTCHESS','NY','12572',41.93414478,-73.91238662
'330219','ERIE COUNTY MEDICAL CENTER','462 GRIDER STREET','BUFFALO','ERIE','NY','14215',42.92730256,-78.82923483
'330005','KALEIDA HEALTH',"'726 EXCHANGE STREET, SUITE 522'",'BUFFALO','ERIE','NY','14210',42.8743271,-78.84865596
'330279','MERCY HOSPITAL','565 ABBOTT ROAD','BUFFALO','ERIE','NY','14220',42.84835467,-78.81253769
'330354','ROSWELL PARK CANCER INSTITUTE','ELM AND CARLTON STREETS','BUFFALO','ERIE','NY','14203',42.89853419,-78.86503717
'330078','SISTERS OF CHARITY HOSPITAL','2157 MAIN STREET','BUFFALO','ERIE','NY','14214',42.92941654,-78.84964923
'33012F','UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY','3495 BAILEY AVENUE','BUFFALO','ERIE','NY','14215',42.95082595,-78.81367396
'330102','KENMORE MERCY HOSPITAL','2950 ELMWOOD AVENUE','KENMORE','ERIE','NY','14217',42.96583588,-78.8787077
'330111','BERTRAND CHAFFEE HOSPITAL','224 EAST MAIN STREET','SPRINGVILLE','ERIE','NY','14141',42.50888208,-78.67554175
'331302','ELIZABETHTOWN COMMUNITY HOSPITAL','75 PARK STREET','ELIZABETHTOWN','ESSEX','NY','12932',44.21547021,-73.59662458
'331306','MOSES-LUDINGTON HOSPITAL','1019 WICKER STREET','TICONDEROGA','ESSEX','NY','12883',43.84954238,-73.4355909
'330084','ALICE HYDE MEDICAL CENTER','133 PARK STREET','MALONE','FRANKLIN','NY','12953',44.8568267,-74.29199424
'330079','ADIRONDACK MEDICAL CENTER','2233 STATE ROUTE 86','SARANAC LAKE','FRANKLIN','NY','12983',44.34492101,-74.1445922
'330276','NATHAN LITTAUER HOSPITAL','99 EAST STATE STREET','GLOVERSVILLE','FULTON','NY','12078',43.0680372,-74.33079288
'330073','UNITED MEMORIAL MEDICAL CENTER','127 NORTH STREET','BATAVIA','GENESEE','NY','14020',42.99836054,-78.18823713
'331311','LITTLE FALLS HOSPITAL','140 BURWELL STREET','LITTLE FALLS','HERKIMER','NY','13365',43.04397522,-74.8475875
'331309',"'RIVER HOSPITAL, INC'",'4 FULLER STREET','ALEXANDRIA BAY','JEFFERSON','NY','13607',44.33708549,-75.9203714
'330263',"'CARTHAGE AREA HOSPITAL, INC'",'1001 WEST STREET','CARTHAGE','JEFFERSON','NY','13619',43.98007428,-75.60616651
'330157','SAMARITAN MEDICAL CENTER','830 WASHINGTON STREET','WATERTOWN','JEFFERSON','NY','13601',43.96481665,-75.91280782
'330233','BROOKDALE HOSPITAL MEDICAL CENTER','LINDEN BOULEVARD AT BROOKDALE PLAZA','BROOKLYN','KINGS','NY','11212',40.65432246,-73.91254648
'330056','BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS','121 DEKALB AVENUE','BROOKLYN','KINGS','NY','11201',40.68986979,-73.97800736
'330196','CONEY ISLAND HOSPITAL','2601 OCEAN PARKWAY','BROOKLYN','KINGS','NY','11235',40.59802779,-73.95111602
'330397','INTERFAITH MEDICAL CENTER','1545 ATLANTIC AVENUE','BROOKLYN','KINGS','NY','11213',40.6779053,-73.9374424
'330202','KINGS COUNTY HOSPITAL CENTER','451 CLARKSON AVENUE','BROOKLYN','KINGS','NY','11203',40.65564764,-73.94657257
'330201','KINGSBROOK JEWISH MEDICAL CENTER','585 SCHENECTADY AVENUE','BROOKLYN','KINGS','NY','11203',40.65897543,-73.93403459
'330306','LUTHERAN MEDICAL CENTER','150 55TH STREET','BROOKLYN','KINGS','NY','11220',40.65450688,-73.92586607
'330194','MAIMONIDES MEDICAL CENTER','4802 TENTH AVENUE','BROOKLYN','KINGS','NY','11219',40.63945232,-73.99828237
'330019',"'NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.'",'2525 KINGS HIGHWAY','BROOKLYN','KINGS','NY','11229',40.61380483,-73.94830676
'330236','NEW YORK METHODIST HOSPITAL','506 SIXTH STREET','BROOKLYN','KINGS','NY','11215',40.66572089,-73.98591493
'330350','UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )','445 LENOX ROAD','BROOKLYN','KINGS','NY','11203',40.654538,-73.94435212
'330396','WOODHULL MEDICAL AND MENTAL HEALTH CENTER','760 BROADWAY','BROOKLYN','KINGS','NY','11206',40.70033544,-73.94129512
'330221','WYCKOFF HEIGHTS MEDICAL CENTER','374 STOCKHOLM STREET','BROOKLYN','KINGS','NY','11237',40.70469913,-73.91759845
'330238','NICHOLAS H NOYES MEMORIAL HOSPITAL','111  CLARA BARTON STREET','DANSVILLE','LIVINGSTON','NY','14437',42.55153379,-77.70005914
'330249',"'COMMUNITY MEMORIAL HOSPITAL, INC'",'150 BROAD STREET','HAMILTON','MADISON','NY','13346',42.81391757,-75.54197703
'330115','ONEIDA HEALTHCARE CENTER','321 GENESEE STREET','ONEIDA','MADISON','NY','13421',43.07867161,-75.6539143
'330164','HIGHLAND HOSPITAL','1000 SOUTH AVENUE','ROCHESTER','MONROE','NY','14620',43.13558165,-77.60762425
'330403','MONROE COMMUNITY HOSPITAL','435 EAST HENRIETTA ROAD','ROCHESTER','MONROE','NY','14620',43.11213733,-77.61612211
'330125','ROCHESTER GENERAL HOSPITAL','1425 PORTLAND AVENUE','ROCHESTER','MONROE','NY','14621',43.19192708,-77.58441844
'330285','STRONG MEMORIAL HOSPITAL','601 ELMWOOD AVE','ROCHESTER','MONROE','NY','14642',43.12437876,-77.6235937
'330226','UNITY HOSPITAL OF ROCHESTER','1555 LONG POND ROAD','ROCHESTER','MONROE','NY','14626',43.19204,-77.70148797
'330047','ST MARY'S HOSPITAL AT AMSTERDAM','427 GUY PARK AVENUE','AMSTERDAM','MONTGOMERY','NY','12010',42.95352573,-74.21554165
'330332','ST JOSEPH HOSPITAL','4295 HEMPSTEAD TURNPIKE','BETHPAGE','NASSAU','NY','11714',40.72583774,-73.47848113
'330027','NASSAU UNIVERSITY MEDICAL CENTER','2201 HEMPSTEAD TURNPIKE','EAST MEADOW','NASSAU','NY','11554',40.72533918,-73.55429809
'330181','GLEN COVE HOSPITAL','101 ST ANDREWS LANE','GLEN COVE','NASSAU','NY','11542',40.87174312,-73.62169824
'330106','NORTH SHORE UNIVERSITY HOSPITAL','300 COMMUNITY DRIVE','MANHASSET','NASSAU','NY','11030',40.77883694,-73.70293526
'330167','WINTHROP-UNIVERSITY HOSPITAL','259 FIRST STREET','MINEOLA','NASSAU','NY','11501',40.74177029,-73.64293126
'330195','LONG ISLAND JEWISH MEDICAL CENTER','270 - 05 76TH AVENUE','NEW HYDE PARK','NASSAU','NY','11040',40.73354269,-73.68063899
'330198','SOUTH NASSAU COMMUNITIES HOSPITAL','ONE HEALTHY WAY','OCEANSIDE','NASSAU','NY','11572',40.6520136,-73.63067075
'330331','PLAINVIEW HOSPITAL','888 OLD COUNTRY ROAD','PLAINVIEW','NASSAU','NY','11803',40.7742981,-73.47895587
'330259','MERCY MEDICAL CENTER','1000 NORTH VILLAGE AVENUE','ROCKVILLE CENTRE','NASSAU','NY','11570',40.68823049,-73.63319686
'330182',"'ST FRANCIS HOSPITAL, ROSLYN'",'100 PORT WASHINGTON BOULEVARD','ROSLYN','NASSAU','NY','11576',40.80520115,-73.6686952
'330372','FRANKLIN HOSPITAL','900 FRANKLIN AVENUE','VALLEY STREAM','NASSAU','NY','11580',40.68167078,-73.68572478
'330204','BELLEVUE HOSPITAL CENTER','462 FIRST AVENUE','NEW YORK','NEW YORK','NY','10016',40.73941162,-73.97665404
'330169','BETH ISRAEL MEDICAL CENTER','FIRST AVENUE AT 16TH STREET','NEW YORK','NEW YORK','NY','10003',40.73267004,-73.98161652
